word,type,syllables,joint_syllables
accidentat,adjectiv,"['ac', 'ci', 'den', 'tát']",ac-ci-den-tát
accidentat,substantiv,"['ac', 'ci', 'den', 'tát']",ac-ci-den-tát
accidentată,substantiv,"['ac', 'ci', 'den', 'tá', 'tă']",ac-ci-den-tá-tă
accidențe,substantiv,"['ac', 'ci', 'dén', 'te']",ac-ci-dén-te
accidentologie,substantiv,"['ac', 'ci', 'den', 'to', 'lo', 'gí', 'e']",ac-ci-den-to-lo-gí-e
acciz,substantiv,"['ac', 'cíz']",ac-cíz
accize,substantiv,"['ac', 'cí', 'ze']",ac-cí-ze
acefal,adjectiv,"['a', 'ce', 'fál']",a-ce-fál
acefalie,substantiv,"['a', 'ce', 'fa', 'lí', 'e']",a-ce-fa-lí-e
aceră,substantiv,"['á', 'ce', 'ra']",á-ce-ra
acera,verb,"['á', 'ce', 'ra']",á-ce-ra
acerb,adjectiv,"['a', 'cérb']",a-cérb
acetaldehidă,substantiv,"['a', 'ce', 'tal', 'de', 'hí', 'da']",a-ce-tal-de-hí-da
acetamidă,substantiv,"['a', 'ce', 'ta', 'mí', 'da']",a-ce-ta-mí-da
acetat,substantiv,"['a', 'ce', 'tát']",a-ce-tát
acetazolamidă,substantiv,"['a', 'ce', 'ta', 'zo', 'la', 'mí', 'da']",a-ce-ta-zo-la-mí-da
acetic,adjectiv,"['a', 'cé', 'tic']",a-cé-tic
acetificare,substantiv,"['a', 'ce', 'ti', 'fi', 'cá', 're']",a-ce-ti-fi-cá-re
acetil,substantiv,"['a', 'ce', 'tíl']",a-ce-tíl
acetilacetic,adjectiv,"['a', 'ce', 'ti', 'la', 'cé', 'tic']",a-ce-ti-la-cé-tic
acetilacetic,substantiv,"['a', 'ce', 'ti', 'la', 'cé', 'tic']",a-ce-ti-la-cé-tic
acetilare,substantiv,"['a', 'ce', 'ti', 'lá', 're']",a-ce-ti-lá-re
acetilenă,substantiv,"['a', 'ce', 'ti', 'lé', 'na']",a-ce-ti-lé-na
acetilsalicilic,adjectiv,"['a', 'ce', 'til', 'sa', 'li', 'cí', 'lic']",a-ce-til-sa-li-cí-lic
acetilsalicilic,substantiv,"['a', 'ce', 'til', 'sa', 'li', 'cí', 'lic']",a-ce-til-sa-li-cí-lic
acetilură,substantiv,"['a', 'ce', 'ti', 'lú', 'ra']",a-ce-ti-lú-ra
acetobutirat,substantiv,"['a', 'ce', 'to', 'bu', 'ti', 'rát']",a-ce-to-bu-ti-rát
acetofan,substantiv,"['a', 'ce', 'to', 'fán']",a-ce-to-fán
acetofenonă,substantiv,"['a', 'ce', 'to', 'fe', 'nó', 'na']",a-ce-to-fe-nó-na
acetonă,substantiv,"['a', 'ce', 'tó', 'na']",a-ce-tó-na
acetonemic,adjectiv,"['a', 'ce', 'to', 'né', 'mic']",a-ce-to-né-mic
acetonemie,substantiv,"['a', 'ce', 'to', 'ne', 'mí', 'e']",a-ce-to-ne-mí-e
acetonurie,substantiv,"['a', 'ce', 'to', 'nu', 'rí', 'e']",a-ce-to-nu-rí-e
achenă,substantiv,"['a', 'ché', 'na']",a-ché-na
acherontic,adjectiv,"['a', 'che', 'rón', 'tic']",a-che-rón-tic
achiesa,verb,"['a', 'chi', 'e', 'sá']",a-chi-e-sá
achiesare,substantiv,"['a', 'chi', 'e', 'sá', 're']",a-chi-e-sá-re
achiesat,adjectiv,"['a', 'chi', 'e', 'sát']",a-chi-e-sát
achilie,substantiv,"['a', 'chi', 'lí', 'e']",a-chi-lí-e
achinezie,substantiv,"['a', 'chi', 'ne', 'zí', 'e']",a-chi-ne-zí-e
achingii,substantiv,"['a', 'chin', 'gíi']",a-chin-gíi
achingiu,substantiv,"['a', 'chin', 'gíu']",a-chin-gíu
achita,verb,"['a', 'chi', 'tá']",a-chi-tá
achitare,substantiv,"['a', 'chi', 'tá', 're']",a-chi-tá-re
achitat,adjectiv,"['a', 'chi', 'tát']",a-chi-tát
achitat,substantiv,"['a', 'chi', 'tát']",a-chi-tát
achiu,substantiv,"['a', 'chíu']",a-chíu
achiziție,substantiv,"['a', 'chi', 'zí', 'ţi', 'e']",a-chi-zí-ţi-e
achiziționa,verb,"['a', 'chi', 'zi', 'ţi', 'o', 'ná']",a-chi-zi-ţi-o-ná
achiziționare,substantiv,"['a', 'chi', 'zi', 'ţi', 'o', 'ná', 're']",a-chi-zi-ţi-o-ná-re
achiziționat,adjectiv,"['a', 'chi', 'zi', 'ţi', 'o', 'nát']",a-chi-zi-ţi-o-nát
achiziționat,substantiv,"['a', 'chi', 'zi', 'ţi', 'o', 'nát']",a-chi-zi-ţi-o-nát
achizitiv,adjectiv,"['a', 'chi', 'zi', 'tív']",a-chi-zi-tív
achizitoare,substantiv,"['a', 'chi', 'zi', 'toá', 're']",a-chi-zi-toá-re
achizitor,substantiv,"['a', 'chi', 'zi', 'tór']",a-chi-zi-tór
aciclic,adjectiv,"['a', 'cí', 'clic']",a-cí-clic
acicol,adjectiv,"['a', 'cí', 'col']",a-cí-col
acicul,substantiv,"['a', 'cí', 'cul']",a-cí-cul
acicular,adjectiv,"['a', 'ci', 'cu', 'lár']",a-ci-cu-lár
aciculat,adjectiv,"['a', 'ci', 'cu', 'lát']",a-ci-cu-lát
acid,adjectiv,"['a', 'cíd']",a-cíd
acid,substantiv,"['a', 'cíd']",a-cíd
acidifiant,adjectiv,"['a', 'ci', 'di', 'fi', 'ánt']",a-ci-di-fi-ánt
acidifica,verb,"['a', 'ci', 'di', 'fi', 'cá']",a-ci-di-fi-cá
acidificare,substantiv,"['a', 'ci', 'di', 'fi', 'cá', 're']",a-ci-di-fi-cá-re
acidificat,adjectiv,"['a', 'ci', 'di', 'fi', 'cát']",a-ci-di-fi-cát
acidimetrie,substantiv,"['a', 'ci', 'di', 'me', 'trí', 'e']",a-ci-di-me-trí-e
aciditate,substantiv,"['a', 'ci', 'di', 'tá', 'te']",a-ci-di-tá-te
acidizare,substantiv,"['a', 'ci', 'di', 'zá', 're']",a-ci-di-zá-re
acidofil,adjectiv,"['a', 'ci', 'do', 'fíl']",a-ci-do-fíl
acidofilie,substantiv,"['a', 'ci', 'do', 'fi', 'lí', 'e']",a-ci-do-fi-lí-e
acidorezistent,adjectiv,"['a', 'ci', 'do', 're', 'zis', 'tént']",a-ci-do-re-zis-tént
acidorezistență,substantiv,"['a', 'ci', 'do', 're', 'zis', 'tén', 'tă']",a-ci-do-re-zis-tén-tă
acidoză,substantiv,"['a', 'ci', 'dó', 'za']",a-ci-dó-za
acidula,verb,"['a', 'ci', 'du', 'lá']",a-ci-du-lá
acidulare,substantiv,"['a', 'ci', 'du', 'lá', 're']",a-ci-du-lá-re
acidulat,adjectiv,"['a', 'ci', 'du', 'lát']",a-ci-du-lát
acidulat,substantiv,"['a', 'ci', 'du', 'lát']",a-ci-du-lát
acil,substantiv,"['a', 'cíl']",a-cíl
acila,verb,"['a', 'ci', 'lá']",a-ci-lá
acilat,adjectiv,"['a', 'ci', 'lát']",a-ci-lát
acin,substantiv,"['a', 'cín']",a-cín
acinos,adjectiv,"['a', 'ci', 'nós']",a-ci-nós
acioaie,substantiv,"['a', 'ci', 'oá', 'ie']",a-ci-oá-ie
acioală,substantiv,"['a', 'cioá', 'la']",a-cioá-la
acira,verb,"['a', 'ci', 'rá']",a-ci-rá
aciua,verb,"['a', 'ciu', 'á']",a-ciu-á
aciuare,substantiv,"['a', 'ciu', 'á', 're']",a-ciu-á-re
aciuat,adjectiv,"['a', 'ciu', 'át']",a-ciu-át
aciuat,substantiv,"['a', 'ciu', 'át']",a-ciu-át
aclama,verb,"['a', 'cla', 'má']",a-cla-má
aclamare,substantiv,"['a', 'cla', 'má', 're']",a-cla-má-re
aclamat,adjectiv,"['a', 'cla', 'mát']",a-cla-mát
aclamat,substantiv,"['a', 'cla', 'mát']",a-cla-mát
aclamație,substantiv,"['a', 'cla', 'má', 'ţi', 'e']",a-cla-má-ţi-e
aclimatat,adjectiv,"['a', 'cli', 'ma', 'tát']",a-cli-ma-tát
aclimatiza,verb,"['a', 'cli', 'ma', 'ti', 'zá']",a-cli-ma-ti-zá
aclimatizare,substantiv,"['a', 'cli', 'ma', 'ti', 'zá', 're']",a-cli-ma-ti-zá-re
aclimatizat,adjectiv,"['a', 'cli', 'ma', 'ti', 'zát']",a-cli-ma-ti-zát
aclimatizat,substantiv,"['a', 'cli', 'ma', 'ti', 'zát']",a-cli-ma-ti-zát
acnee,substantiv,"['ac', 'né', 'e']",ac-né-e
acneiform,adjectiv,"['ac', 'ne', 'i', 'fórm']",ac-ne-i-fórm
acoi,substantiv,"['a', 'cói']",a-cói
acoladă,substantiv,"['a', 'co', 'lá', 'da']",a-co-lá-da
acolare,substantiv,"['a', 'co', 'lá', 're']",a-co-lá-re
acolat,adjectiv,"['a', 'co', 'lát']",a-co-lát
acolisi,verb,"['a', 'co', 'li', 'sí']",a-co-li-sí
acolit,substantiv,"['a', 'co', 'lít']",a-co-lít
acolită,substantiv,"['a', 'co', 'lí', 'ta']",a-co-lí-ta
acolo,adverb,"['a', 'có', 'lo']",a-có-lo
acomoda,verb,"['a', 'co', 'mo', 'dá']",a-co-mo-dá
acomodabil,adjectiv,"['a', 'co', 'mo', 'dá', 'bil']",a-co-mo-dá-bil
acomodant,adjectiv,"['a', 'co', 'mo', 'dánt']",a-co-mo-dánt
acomodare,substantiv,"['a', 'co', 'mo', 'dá', 're']",a-co-mo-dá-re
acomodat,adjectiv,"['a', 'co', 'mo', 'dát']",a-co-mo-dát
acomodat,substantiv,"['a', 'co', 'mo', 'dát']",a-co-mo-dát
acomodație,substantiv,"['a', 'co', 'mo', 'dá', 'ţi', 'e']",a-co-mo-dá-ţi-e
acompania,verb,"['a', 'com', 'pa', 'ni', 'á']",a-com-pa-ni-á
acompaniament,substantiv,"['a', 'com', 'pa', 'ni', 'a', 'mént']",a-com-pa-ni-a-mént
acompaniat,adjectiv,"['a', 'com', 'pa', 'ni', 'át']",a-com-pa-ni-át
acompaniat,substantiv,"['a', 'com', 'pa', 'ni', 'át']",a-com-pa-ni-át
acompaniatoare,substantiv,"['a', 'com', 'pa', 'ni', 'a', 'toá', 're']",a-com-pa-ni-a-toá-re
acompaniator,adjectiv,"['a', 'com', 'pa', 'ni', 'a', 'tór']",a-com-pa-ni-a-tór
acompaniator,substantiv,"['a', 'com', 'pa', 'ni', 'a', 'tór']",a-com-pa-ni-a-tór
acompaniere,substantiv,"['a', 'com', 'pa', 'ni', 'é', 're']",a-com-pa-ni-é-re
acondroplazie,substantiv,"['a', 'con', 'dro', 'pla', 'zí', 'e']",a-con-dro-pla-zí-e
aconit,substantiv,"['a', 'co', 'nít']",a-co-nít
aconitină,substantiv,"['a', 'co', 'ni', 'tí', 'na']",a-co-ni-tí-na
acont,substantiv,"['a', 'cónt']",a-cónt
aconta,verb,"['a', 'con', 'tá']",a-con-tá
acontare,substantiv,"['a', 'con', 'tá', 're']",a-con-tá-re
acontat,adjectiv,"['a', 'con', 'tát']",a-con-tát
acoperământ,substantiv,"['a', 'co', 'pe', 'ră', 'mấnt']",a-co-pe-ră-mấnt
acoperi,verb,"['a', 'co', 'pe', 'rí']",a-co-pe-rí-(verb---infinitiv-/-verb---perfectul-simplu)
acoperire,substantiv,"['a', 'co', 'pe', 'rí', 're']",a-co-pe-rí-re
acoperiș,substantiv,"['a', 'co', 'pe', 'ríş']",a-co-pe-ríş
acoperit,adjectiv,"['a', 'co', 'pe', 'rít']",a-co-pe-rít
acoperit,substantiv,"['a', 'co', 'pe', 'rít']",a-co-pe-rít
acoperitoare,substantiv,"['a', 'co', 'pe', 'ri', 'toá', 're']",a-co-pe-ri-toá-re
acoperitor,substantiv,"['a', 'co', 'pe', 'ri', 'tór']",a-co-pe-ri-tór
acord,substantiv,"['a', 'córd']",a-córd
acorda,verb,"['a', 'cor', 'dá']",a-cor-dá
acordabil,adjectiv,"['a', 'cor', 'dá', 'bil']",a-cor-dá-bil
acordaj,substantiv,"['a', 'cor', 'dáj']",a-cor-dáj
acordare,substantiv,"['a', 'cor', 'dá', 're']",a-cor-dá-re
acordat,adjectiv,"['a', 'cor', 'dát']",a-cor-dát
acordat,substantiv,"['a', 'cor', 'dát']",a-cor-dát
acordeon,substantiv,"['a', 'cor', 'de', 'ón']",a-cor-de-ón
acordeonist,adjectiv,"['a', 'cor', 'de', 'o', 'níst']",a-cor-de-o-níst
acordic,adjectiv,"['a', 'cór', 'dic']",a-cór-dic
acordică,substantiv,"['a', 'cór', 'di', 'ca']",a-cór-di-ca
acordor,substantiv,"['a', 'cor', 'dór']",a-cor-dór
acorporal,adjectiv,"['a', 'cor', 'po', 'rál']",a-cor-po-rál
acosta,verb,"['a', 'cos', 'tá']",a-cos-tá
acostament,substantiv,"['a', 'cos', 'ta', 'mént']",a-cos-ta-mént
acostare,substantiv,"['a', 'cos', 'tá', 're']",a-cos-tá-re
acostat,adjectiv,"['a', 'cos', 'tát']",a-cos-tát
acostat,substantiv,"['a', 'cos', 'tát']",a-cos-tát
acreală,substantiv,"['a', 'creá', 'la']",a-creá-la
acredita,verb,"['a', 'cre', 'di', 'tá']",a-cre-di-tá
acreditant,adjectiv,"['a', 'cre', 'di', 'tánt']",a-cre-di-tánt
acreditar,adjectiv,"['a', 'cre', 'di', 'tár']",a-cre-di-tár
acreditare,substantiv,"['a', 'cre', 'di', 'tá', 're']",a-cre-di-tá-re
acreditat,adjectiv,"['a', 'cre', 'di', 'tát']",a-cre-di-tát
acreditat,substantiv,"['a', 'cre', 'di', 'tát']",a-cre-di-tát
acreditată,substantiv,"['a', 'cre', 'di', 'tá', 'tă']",a-cre-di-tá-tă
acreditiv,substantiv,"['a', 'cre', 'di', 'tív']",a-cre-di-tív
acrescământ,substantiv,"['a', 'cres', 'că', 'mấnt']",a-cres-că-mấnt
acri,verb,"['a', 'crí']",a-crí-(verb---infinitiv-/-verb---perfectul-simplu)
acribie,substantiv,"['a', 'cri', 'bí', 'e']",a-cri-bí-e
acribios,adjectiv,"['a', 'cri', 'bi', 'ós']",a-cri-bi-ós
acridă,substantiv,"['a', 'crí', 'da']",a-crí-da
acridină,substantiv,"['a', 'cri', 'dí', 'na']",a-cri-dí-na
acrilat,substantiv,"['a', 'cri', 'lát']",a-cri-lát
acrilic,adjectiv,"['a', 'crí', 'lic']",a-crí-lic
acrilonitril,substantiv,"['a', 'cri', 'lo', 'ni', 'tríl']",a-cri-lo-ni-tríl
acrime,substantiv,"['a', 'crí', 'me']",a-crí-me
acrimonie,substantiv,"['a', 'cri', 'mo', 'ní', 'e']",a-cri-mo-ní-e
acrimonios,adjectiv,"['a', 'cri', 'mo', 'niós']",a-cri-mo-niós
acrire,substantiv,"['a', 'crí', 're']",a-crí-re
acriș,substantiv,"['a', 'críş']",a-críş
acrișor,adjectiv,"['a', 'cri', 'şór']",a-cri-şór
acrit,adjectiv,"['a', 'crít']",a-crít
acrit,substantiv,"['a', 'crít']",a-crít
acritură,substantiv,"['a', 'cri', 'tú', 'ra']",a-cri-tú-ra
acriu,adjectiv,"['a', 'críu']",a-críu
acroamatic,adjectiv,"['a', 'cro', 'a', 'má', 'tic']",a-cro-a-má-tic
acrobat,substantiv,"['a', 'cro', 'bát']",a-cro-bát
acrobată,substantiv,"['a', 'cro', 'bá', 'ta']",a-cro-bá-ta
acrobatic,adjectiv,"['a', 'cro', 'bá', 'tic']",a-cro-bá-tic
acrobație,substantiv,"['a', 'cro', 'ba', 'ţí', 'e']",a-cro-ba-ţí-e
acrocefalie,substantiv,"['a', 'cro', 'ce', 'fa', 'lí', 'e']",a-cro-ce-fa-lí-e
acrocianoză,substantiv,"['a', 'cro', 'ci', 'a', 'nó', 'za']",a-cro-ci-a-nó-za
acrofobie,substantiv,"['a', 'cro', 'fo', 'bí', 'e']",a-cro-fo-bí-e
acroleină,substantiv,"['a', 'cro', 'le', 'í', 'na']",a-cro-le-í-na
acrolit,substantiv,"['a', 'cro', 'lít']",a-cro-lít
acromat,substantiv,"['a', 'cro', 'mát']",a-cro-mát
acromatic,adjectiv,"['a', 'cro', 'má', 'tic']",a-cro-má-tic
acromatism,substantiv,"['a', 'cro', 'ma', 'tísm']",a-cro-ma-tísm
acromatiza,verb,"['a', 'cro', 'ma', 'ti', 'zá']",a-cro-ma-ti-zá
acromatopsie,substantiv,"['a', 'cro', 'ma', 'top', 'sí', 'e']",a-cro-ma-top-sí-e
acromegalie,substantiv,"['a', 'cro', 'me', 'ga', 'lí', 'e']",a-cro-me-ga-lí-e
acromial,adjectiv,"['a', 'cro', 'mi', 'ál']",a-cro-mi-ál
acromic,adjectiv,"['a', 'cró', 'mic']",a-cró-mic
acromicrie,substantiv,"['a', 'cro', 'mi', 'crí', 'e']",a-cro-mi-crí-e
acromie,substantiv,"['a', 'cro', 'mí', 'e']",a-cro-mí-e
acromion,substantiv,"['a', 'cro', 'mi', 'ón']",a-cro-mi-ón
acronic,adjectiv,"['a', 'cró', 'nic']",a-cró-nic
acronie,substantiv,"['a', 'cro', 'ní', 'e']",a-cro-ní-e
acronim,adjectiv,"['a', 'cro', 'ním']",a-cro-ním
acronim,substantiv,"['a', 'cro', 'ním']",a-cro-ním
acronimie,substantiv,"['a', 'cro', 'ni', 'mí', 'e']",a-cro-ni-mí-e
acroparestezie,substantiv,"['a', 'cro', 'pa', 'res', 'te', 'zí', 'e']",a-cro-pa-res-te-zí-e
acropatie,substantiv,"['a', 'cro', 'pa', 'tí', 'e']",a-cro-pa-tí-e
acropolă,substantiv,"['a', 'cró', 'po', 'la']",a-cró-po-la
acroșa,verb,"['a', 'cro', 'şá']",a-cro-şá
acroșaj,substantiv,"['a', 'cro', 'şáj']",a-cro-şáj
acroșare,substantiv,"['a', 'cro', 'şá', 're']",a-cro-şá-re
acroșat,adjectiv,"['a', 'cro', 'şát']",a-cro-şát
acrostih,substantiv,"['a', 'cro', 'stíh']",a-cro-stíh
acroteră,substantiv,"['a', 'cro', 'té', 'ra']",a-cro-té-ra
acru,adjectiv,"['á', 'cru']",á-cru
acru,substantiv,"['á', 'cru']",á-cru
acruț,adjectiv,"['a', 'crúţ']",a-crúţ
act,substantiv,['act'],act
acta,substantiv,"['ác', 'ta']",ác-ta
actant,substantiv,"['ac', 'tánt']",ac-tánt
actanțial,adjectiv,"['ac', 'tan', 'ţi', 'ál']",ac-tan-ţi-ál
actinic,adjectiv,"['ac', 'tí', 'nic']",ac-tí-nic
actinide,substantiv,"['ac', 'ti', 'ní', 'de']",ac-ti-ní-de
actinie,substantiv,"['ac', 'tí', 'ni', 'e']",ac-tí-ni-e
actiniu,substantiv,"['ac', 'tí', 'niu']",ac-tí-niu
actinolit,substantiv,"['ac', 'ti', 'no', 'lít']",ac-ti-no-lít
actinometrie,substantiv,"['ac', 'ti', 'no', 'me', 'trí', 'e']",ac-ti-no-me-trí-e
actinometru,substantiv,"['ac', 'ti', 'no', 'mé', 'tru']",ac-ti-no-mé-tru
actinomicete,substantiv,"['ac', 'ti', 'no', 'mi', 'cé', 'te']",ac-ti-no-mi-cé-te
actinomicoză,substantiv,"['ac', 'ti', 'no', 'mi', 'có', 'za']",ac-ti-no-mi-có-za
actinomorf,adjectiv,"['ac', 'ti', 'no', 'mórf']",ac-ti-no-mórf
actinopterigian,substantiv,"['ac', 'ti', 'nop', 'te', 'ri', 'gi', 'án']",ac-ti-nop-te-ri-gi-án
actinopterigieni,substantiv,"['ac', 'ti', 'nop', 'te', 'ri', 'gi', 'éni']",ac-ti-nop-te-ri-gi-éni
actinoterapie,substantiv,"['ac', 'ti', 'no', 'te', 'ra', 'pí', 'e']",ac-ti-no-te-ra-pí-e
acționa,verb,"['ac', 'ţi', 'o', 'ná']",ac-ţi-o-ná
acționabil,adjectiv,"['ac', 'ţio', 'ná', 'bil']",ac-ţio-ná-bil
acționalism,substantiv,"['ac', 'ţio', 'na', 'lísm']",ac-ţio-na-lísm
acționalist,adjectiv,"['ac', 'ţio', 'na', 'líst']",ac-ţio-na-líst
acționar,substantiv,"['ac', 'ţi', 'o', 'nár']",ac-ţi-o-nár
acționară,substantiv,"['ac', 'ţi', 'o', 'ná', 'ra']",ac-ţi-o-ná-ra
acționare,substantiv,"['ac', 'ţi', 'o', 'ná', 're']",ac-ţi-o-ná-re
acționat,adjectiv,"['ac', 'ţi', 'o', 'nát']",ac-ţi-o-nát
acționat,substantiv,"['ac', 'ţi', 'o', 'nát']",ac-ţi-o-nát
acțiune,substantiv,"['ac', 'ţi', 'ú', 'ne']",ac-ţi-ú-ne
activ,adjectiv,"['ac', 'tív']",ac-tív
activ,substantiv,"['ac', 'tív']",ac-tív
activa,verb,"['ac', 'ti', 'vá']",ac-ti-vá
activant,adjectiv,"['ac', 'ti', 'vánt']",ac-ti-vánt
activant,substantiv,"['ac', 'ti', 'vánt']",ac-ti-vánt
activare,substantiv,"['ac', 'ti', 'vá', 're']",ac-ti-vá-re
activat,adjectiv,"['ac', 'ti', 'vát']",ac-ti-vát
activat,substantiv,"['ac', 'ti', 'vát']",ac-ti-vát
activator,adjectiv,"['ac', 'ti', 'va', 'tór']",ac-ti-va-tór
activator,substantiv,"['ac', 'ti', 'va', 'tór']",ac-ti-va-tór
activină,substantiv,"['ac', 'ti', 'ví', 'na']",ac-ti-ví-na
activism,substantiv,"['ac', 'ti', 'vísm']",ac-ti-vísm
activist,adjectiv,"['ac', 'ti', 'víst']",ac-ti-víst
activist,substantiv,"['ac', 'ti', 'víst']",ac-ti-víst
activistă,substantiv,"['ac', 'ti', 'vís', 'ta']",ac-ti-vís-ta
activistic,adjectiv,"['ac', 'ti', 'vís', 'tic']",ac-ti-vís-tic
activitate,substantiv,"['ac', 'ti', 'vi', 'tá', 'te']",ac-ti-vi-tá-te
activiza,verb,"['ac', 'ti', 'vi', 'zá']",ac-ti-vi-zá
activizare,substantiv,"['ac', 'ti', 'vi', 'zá', 're']",ac-ti-vi-zá-re
activizat,adjectiv,"['ac', 'ti', 'vi', 'zát']",ac-ti-vi-zát
activizat,substantiv,"['ac', 'ti', 'vi', 'zát']",ac-ti-vi-zát
activizator,adjectiv,"['ac', 'ti', 'vi', 'za', 'tór']",ac-ti-vi-za-tór
actogramă,substantiv,"['ac', 'to', 'grá', 'ma']",ac-to-grá-ma
actor,substantiv,"['ac', 'tór']",ac-tór
actoraș,substantiv,"['ac', 'to', 'ráş']",ac-to-ráş
actoricesc,adjectiv,"['ac', 'to', 'ri', 'césc']",ac-to-ri-césc
actorie,substantiv,"['ac', 'to', 'rí', 'e']",ac-to-rí-e
actoriță,substantiv,"['ac', 'to', 'rí', 'ţa']",ac-to-rí-ţa
actriță,substantiv,"['ac', 'trí', 'ţa']",ac-trí-ţa
actual,adjectiv,"['ac', 'tu', 'ál']",ac-tu-ál
actualism,substantiv,"['ac', 'tu', 'a', 'lísm']",ac-tu-a-lísm
actualitate,substantiv,"['ac', 'tu', 'a', 'li', 'tá', 'te']",ac-tu-a-li-tá-te
actualiza,verb,"['ac', 'tu', 'a', 'li', 'zá']",ac-tu-a-li-zá
actualizabil,adjectiv,"['ac', 'tua', 'li', 'zá', 'bil']",ac-tua-li-zá-bil
actualizare,substantiv,"['ac', 'tu', 'a', 'li', 'zá', 're']",ac-tu-a-li-zá-re
actualizat,adjectiv,"['ac', 'tu', 'a', 'li', 'zát']",ac-tu-a-li-zát
actualizat,substantiv,"['ac', 'tu', 'a', 'li', 'zát']",ac-tu-a-li-zát
actualizator,substantiv,"['ac', 'tua', 'li', 'za', 'tór']",ac-tua-li-za-tór
actuar,substantiv,"['ac', 'tu', 'ár']",ac-tu-ár
actuarial,adjectiv,"['ac', 'tua', 'ri', 'ál']",ac-tua-ri-ál
actuariat,substantiv,"['ac', 'tu', 'a', 'ri', 'át']",ac-tu-a-ri-át
acuarelă,substantiv,"['a', 'cua', 'ré', 'la']",a-cua-ré-la
acuarelist,adjectiv,"['a', 'cua', 're', 'líst']",a-cua-re-líst
acuarelist,substantiv,"['a', 'cua', 're', 'líst']",a-cua-re-líst
acuarelistă,substantiv,"['a', 'cua', 're', 'lís', 'ta']",a-cua-re-lís-ta
acuitate,substantiv,"['a', 'cu', 'i', 'tá', 'te']",a-cu-i-tá-te
aculeată,substantiv,"['a', 'cu', 'le', 'á', 'tă']",a-cu-le-á-tă
aculeu,substantiv,"['a', 'cu', 'léu']",a-cu-léu
acultura,verb,"['a', 'cul', 'tu', 'rá']",a-cul-tu-rá
acultural,adjectiv,"['a', 'cul', 'tu', 'rál']",a-cul-tu-rál
aculturaliza,verb,"['a', 'cul', 'tu', 'ra', 'li', 'zá']",a-cul-tu-ra-li-zá
aculturalizare,substantiv,"['a', 'cul', 'tu', 'ra', 'li', 'zá', 're']",a-cul-tu-ra-li-zá-re
aculturat,adjectiv,"['a', 'cul', 'tu', 'rát']",a-cul-tu-rát
aculturație,substantiv,"['a', 'cul', 'tu', 'rá', 'ţi', 'e']",a-cul-tu-rá-ţi-e
acum,adverb,"['a', 'cúm']",a-cúm
acuma,adverb,"['a', 'cú', 'ma']",a-cú-ma
acumetrie,substantiv,"['a', 'cu', 'me', 'trí', 'e']",a-cu-me-trí-e
acuminat,adjectiv,"['a', 'cu', 'mi', 'nát']",a-cu-mi-nát
acumula,verb,"['a', 'cu', 'mu', 'lá']",a-cu-mu-lá
acumulare,substantiv,"['a', 'cu', 'mu', 'lá', 're']",a-cu-mu-lá-re
acumulat,adjectiv,"['a', 'cu', 'mu', 'lát']",a-cu-mu-lát
acumulat,substantiv,"['a', 'cu', 'mu', 'lát']",a-cu-mu-lát
acumulativ,adjectiv,"['a', 'cu', 'mu', 'la', 'tív']",a-cu-mu-la-tív
acumulator,adjectiv,"['a', 'cu', 'mu', 'la', 'tór']",a-cu-mu-la-tór
acumulator,substantiv,"['a', 'cu', 'mu', 'la', 'tór']",a-cu-mu-la-tór
acupla,verb,"['a', 'cu', 'plá']",a-cu-plá
acuplaj,substantiv,"['a', 'cu', 'pláj']",a-cu-pláj
acuplare,substantiv,"['a', 'cu', 'plá', 're']",a-cu-plá-re
acuplat,adjectiv,"['a', 'cu', 'plát']",a-cu-plát
acupresură,substantiv,"['a', 'cu', 'pre', 'sú', 'ra']",a-cu-pre-sú-ra
acupunctor,substantiv,"['a', 'cu', 'punc', 'tór']",a-cu-punc-tór
acupunctură,substantiv,"['a', 'cu', 'punc', 'tú', 'ra']",a-cu-punc-tú-ra
acupunctural,adjectiv,"['a', 'cu', 'punc', 'tu', 'rál']",a-cu-punc-tu-rál
acupuncturist,substantiv,"['a', 'cu', 'punc', 'tu', 'ríst']",a-cu-punc-tu-ríst
acupuncturistă,substantiv,"['a', 'cu', 'punc', 'tu', 'rís', 'ta']",a-cu-punc-tu-rís-ta
acurat,adjectiv,"['a', 'cu', 'rát']",a-cu-rát
acuratețe,substantiv,"['a', 'cu', 'ra', 'té', 'ţe']",a-cu-ra-té-ţe
acușor,substantiv,"['a', 'cu', 'şór']",a-cu-şór
acustic,adjectiv,"['a', 'cús', 'tic']",a-cús-tic
acustică,substantiv,"['a', 'cús', 'ti', 'ca']",a-cús-ti-ca
acustician,substantiv,"['a', 'cus', 'ti', 'ci', 'án']",a-cus-ti-ci-án
acut,adjectiv,"['a', 'cút']",a-cút
acutiza,verb,"['a', 'cu', 'ti', 'zá']",a-cu-ti-zá
acutizare,substantiv,"['a', 'cu', 'ti', 'zá', 're']",a-cu-ti-zá-re
acutizat,adjectiv,"['a', 'cu', 'ti', 'zát']",a-cu-ti-zát
acutumanță,substantiv,"['a', 'cu', 'tu', 'mán', 'ţa']",a-cu-tu-mán-ţa
acuză,substantiv,"['a', 'cu', 'zá']",a-cu-zá-(verb---infinitiv-/-verb---imperfect)
acuza,verb,"['a', 'cu', 'zá']",a-cu-zá-(verb---infinitiv-/-verb---imperfect)
